"","files_weighted","sig_id","count","rdkit","cell_id","pert_iname","pert_dose","pert_time","pert_id","atoms","emb","identifier","sig_id_original"
"7710","graphs_weighted/PCLB002_HEPG2_24H_BRD-K11533227_0.37/graph.csv","PCLB002_HEPG2_24H_BRD-K11533227_0.37",1,NA,"HEPG2","BRD-K11533227",0.4,24,"BRD-K11533227",NA,"PCLB002_HEPG2_24H_BRD-K11533227_0.37_emb","BRD-K11533227HEPG20.424","PCLB002_HEPG2_24H:BRD-K11533227:0.37"
"7711","graphs_weighted/PCLB002_HEPG2_24H_BRD-K19876534_10/graph.csv","PCLB002_HEPG2_24H_BRD-K19876534_10",1,"O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","HEPG2","BRD-K19876534",10,24,"BRD-K19876534",44,"PCLB002_HEPG2_24H_BRD-K19876534_10_emb","BRD-K19876534HEPG21024","PCLB002_HEPG2_24H:BRD-K19876534:10"
"7712","graphs_weighted/PCLB002_HEPG2_24H_BRD-K52160314_10/graph.csv","PCLB002_HEPG2_24H_BRD-K52160314_10",1,"CC1(C)C(=O)NN=C1c1ccc(Cl)cc1","HEPG2","BRD-K52160314",10,24,"BRD-K52160314",15,"PCLB002_HEPG2_24H_BRD-K52160314_10_emb","BRD-K52160314HEPG21024","PCLB002_HEPG2_24H:BRD-K52160314:10"
"7713","graphs_weighted/PCLB002_HEPG2_24H_BRD-K52313696_10/graph.csv","PCLB002_HEPG2_24H_BRD-K52313696_10",1,"CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1","HEPG2","tacedinaline",10,24,"BRD-K52313696",20,"PCLB002_HEPG2_24H_BRD-K52313696_10_emb","tacedinalineHEPG21024","PCLB002_HEPG2_24H:BRD-K52313696:10"
"7714","graphs_weighted/PCLB002_HEPG2_24H_BRD-K55533488_3.33/graph.csv","PCLB002_HEPG2_24H_BRD-K55533488_3.33",1,"C[C@@H]1CC(=O)NN=C1c1ccc(N2CCOCC2)cc1","HEPG2","BRD-K55533488",3.3,24,"BRD-K55533488",20,"PCLB002_HEPG2_24H_BRD-K55533488_3.33_emb","BRD-K55533488HEPG23.324","PCLB002_HEPG2_24H:BRD-K55533488:3.33"
"7715","graphs_weighted/PCLB002_HEPG2_24H_BRD-K59369769_10/graph.csv","PCLB002_HEPG2_24H_BRD-K59369769_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1","HEPG2","tozasertib",10,24,"BRD-K59369769",33,"PCLB002_HEPG2_24H_BRD-K59369769_10_emb","tozasertibHEPG21024","PCLB002_HEPG2_24H:BRD-K59369769:10"
"7716","graphs_weighted/PCLB002_HEPG2_24H_BRD-K61894884_3.33/graph.csv","PCLB002_HEPG2_24H_BRD-K61894884_3.33",1,NA,"HEPG2","BRD-K61894884",3.3,24,"BRD-K61894884",NA,"PCLB002_HEPG2_24H_BRD-K61894884_3.33_emb","BRD-K61894884HEPG23.324","PCLB002_HEPG2_24H:BRD-K61894884:3.33"
"7717","graphs_weighted/PCLB002_HEPG2_24H_BRD-K67774729_10/graph.csv","PCLB002_HEPG2_24H_BRD-K67774729_10",1,"O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","HEPG2","BRD-K67774729",10,24,"BRD-K67774729",45,"PCLB002_HEPG2_24H_BRD-K67774729_10_emb","BRD-K67774729HEPG21024","PCLB002_HEPG2_24H:BRD-K67774729:10"
"7718","graphs_weighted/PCLB002_HEPG2_24H_BRD-K68488863_10/graph.csv","PCLB002_HEPG2_24H_BRD-K68488863_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1","HEPG2","ENMD-2076",10,24,"BRD-K68488863",28,"PCLB002_HEPG2_24H_BRD-K68488863_10_emb","ENMD-2076HEPG21024","PCLB002_HEPG2_24H:BRD-K68488863:10"
"7719","graphs_weighted/PCLB002_HEPG2_24H_BRD-K72703948_10/graph.csv","PCLB002_HEPG2_24H_BRD-K72703948_10",1,"COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1","HEPG2","ZM-447439",10,24,"BRD-K72703948",38,"PCLB002_HEPG2_24H_BRD-K72703948_10_emb","ZM-447439HEPG21024","PCLB002_HEPG2_24H:BRD-K72703948:10"
"7720","graphs_weighted/PCLB002_HEPG2_24H_BRD-K81418486_10/graph.csv","PCLB002_HEPG2_24H_BRD-K81418486_10",1,"O=C(CCCCCCC(=O)Nc1ccccc1)NO","HEPG2","vorinostat",10,24,"BRD-K81418486",19,"PCLB002_HEPG2_24H_BRD-K81418486_10_emb","vorinostatHEPG21024","PCLB002_HEPG2_24H:BRD-K81418486:10"
"7721","graphs_weighted/PCLB002_HEPG2_24H_BRD-K83694683_10/graph.csv","PCLB002_HEPG2_24H_BRD-K83694683_10",1,"CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccc(-c3ccccn3)cc1)[C@@H](C)CO2","HEPG2","BRD-K83694683",10,24,"BRD-K83694683",42,"PCLB002_HEPG2_24H_BRD-K83694683_10_emb","BRD-K83694683HEPG21024","PCLB002_HEPG2_24H:BRD-K83694683:10"
"7722","graphs_weighted/PCLB002_HEPG2_24H_BRD-K99636700_10/graph.csv","PCLB002_HEPG2_24H_BRD-K99636700_10",1,NA,"HEPG2","BRD-K99636700",10,24,"BRD-K99636700",NA,"PCLB002_HEPG2_24H_BRD-K99636700_10_emb","BRD-K99636700HEPG21024","PCLB002_HEPG2_24H:BRD-K99636700:10"
"7723","graphs_weighted/PCLB002_HT29_24H_BRD-A70731303_10/graph.csv","PCLB002_HT29_24H_BRD-A70731303_10",1,"CC1(C)C=Cc2cc3c(cc2O1)[N+]([O-])=C1C3=CC23NC(=O)C4(CCCN4C2=O)CC3C1(C)C","HT29","avrainvillamide-analog-5",10,24,"BRD-A70731303",33,"PCLB002_HT29_24H_BRD-A70731303_10_emb","avrainvillamide-analog-5HT291024","PCLB002_HT29_24H:BRD-A70731303:10"
"7724","graphs_weighted/PCLB002_HT29_24H_BRD-K02130563_10/graph.csv","PCLB002_HT29_24H_BRD-K02130563_10",1,"Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1","HT29","panobinostat",10,24,"BRD-K02130563",26,"PCLB002_HT29_24H_BRD-K02130563_10_emb","panobinostatHT291024","PCLB002_HT29_24H:BRD-K02130563:10"
"7725","graphs_weighted/PCLB002_HT29_24H_BRD-K19876534_10/graph.csv","PCLB002_HT29_24H_BRD-K19876534_10",1,"O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","HT29","BRD-K19876534",10,24,"BRD-K19876534",44,"PCLB002_HT29_24H_BRD-K19876534_10_emb","BRD-K19876534HT291024","PCLB002_HT29_24H:BRD-K19876534:10"
"7726","graphs_weighted/PCLB002_HT29_24H_BRD-K52313696_10/graph.csv","PCLB002_HT29_24H_BRD-K52313696_10",1,"CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1","HT29","tacedinaline",10,24,"BRD-K52313696",20,"PCLB002_HT29_24H_BRD-K52313696_10_emb","tacedinalineHT291024","PCLB002_HT29_24H:BRD-K52313696:10"
"7727","graphs_weighted/PCLB002_HT29_24H_BRD-K59369769_10/graph.csv","PCLB002_HT29_24H_BRD-K59369769_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1","HT29","tozasertib",10,24,"BRD-K59369769",33,"PCLB002_HT29_24H_BRD-K59369769_10_emb","tozasertibHT291024","PCLB002_HT29_24H:BRD-K59369769:10"
"7728","graphs_weighted/PCLB002_HT29_24H_BRD-K61894884_3.33/graph.csv","PCLB002_HT29_24H_BRD-K61894884_3.33",1,NA,"HT29","BRD-K61894884",3.3,24,"BRD-K61894884",NA,"PCLB002_HT29_24H_BRD-K61894884_3.33_emb","BRD-K61894884HT293.324","PCLB002_HT29_24H:BRD-K61894884:3.33"
"7729","graphs_weighted/PCLB002_HT29_24H_BRD-K68488863_10/graph.csv","PCLB002_HT29_24H_BRD-K68488863_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1","HT29","ENMD-2076",10,24,"BRD-K68488863",28,"PCLB002_HT29_24H_BRD-K68488863_10_emb","ENMD-2076HT291024","PCLB002_HT29_24H:BRD-K68488863:10"
"7730","graphs_weighted/PCLB002_HT29_24H_BRD-K83694683_3.33/graph.csv","PCLB002_HT29_24H_BRD-K83694683_3.33",1,"CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccc(-c3ccccn3)cc1)[C@@H](C)CO2","HT29","BRD-K83694683",3.3,24,"BRD-K83694683",42,"PCLB002_HT29_24H_BRD-K83694683_3.33_emb","BRD-K83694683HT293.324","PCLB002_HT29_24H:BRD-K83694683:3.33"
"7731","graphs_weighted/PCLB002_HT29_24H_BRD-K98645985_10/graph.csv","PCLB002_HT29_24H_BRD-K98645985_10",1,"CO[C@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@@H]1C","HT29","BRD-K98645985",10,24,"BRD-K98645985",42,"PCLB002_HT29_24H_BRD-K98645985_10_emb","BRD-K98645985HT291024","PCLB002_HT29_24H:BRD-K98645985:10"
"7732","graphs_weighted/PCLB002_HT29_24H_BRD-K99636700_10/graph.csv","PCLB002_HT29_24H_BRD-K99636700_10",1,NA,"HT29","BRD-K99636700",10,24,"BRD-K99636700",NA,"PCLB002_HT29_24H_BRD-K99636700_10_emb","BRD-K99636700HT291024","PCLB002_HT29_24H:BRD-K99636700:10"
"7733","graphs_weighted/PCLB002_MCF7_24H_BRD-A83237092_10/graph.csv","PCLB002_MCF7_24H_BRD-A83237092_10",1,"C[C@]12CC[C@@H]3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O","MCF7","fulvestrant",10,24,"BRD-A83237092",41,"PCLB002_MCF7_24H_BRD-A83237092_10_emb","fulvestrantMCF71024","PCLB002_MCF7_24H:BRD-A83237092:10"
"7734","graphs_weighted/PCLB002_MCF7_24H_BRD-K00627859_10/graph.csv","PCLB002_MCF7_24H_BRD-K00627859_10",1,"CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1","MCF7","tubastatin-a",10,24,"BRD-K00627859",25,"PCLB002_MCF7_24H_BRD-K00627859_10_emb","tubastatin-aMCF71024","PCLB002_MCF7_24H:BRD-K00627859:10"
"7735","graphs_weighted/PCLB002_MCF7_24H_BRD-K19876534_10/graph.csv","PCLB002_MCF7_24H_BRD-K19876534_10",1,"O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","MCF7","BRD-K19876534",10,24,"BRD-K19876534",44,"PCLB002_MCF7_24H_BRD-K19876534_10_emb","BRD-K19876534MCF71024","PCLB002_MCF7_24H:BRD-K19876534:10"
"7736","graphs_weighted/PCLB002_MCF7_24H_BRD-K55533488_3.33/graph.csv","PCLB002_MCF7_24H_BRD-K55533488_3.33",1,"C[C@@H]1CC(=O)NN=C1c1ccc(N2CCOCC2)cc1","MCF7","BRD-K55533488",3.3,24,"BRD-K55533488",20,"PCLB002_MCF7_24H_BRD-K55533488_3.33_emb","BRD-K55533488MCF73.324","PCLB002_MCF7_24H:BRD-K55533488:3.33"
"7737","graphs_weighted/PCLB002_MCF7_24H_BRD-K67774729_10/graph.csv","PCLB002_MCF7_24H_BRD-K67774729_10",1,"O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","MCF7","BRD-K67774729",10,24,"BRD-K67774729",45,"PCLB002_MCF7_24H_BRD-K67774729_10_emb","BRD-K67774729MCF71024","PCLB002_MCF7_24H:BRD-K67774729:10"
"7738","graphs_weighted/PCLB002_MCF7_24H_BRD-K68488863_10/graph.csv","PCLB002_MCF7_24H_BRD-K68488863_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1","MCF7","ENMD-2076",10,24,"BRD-K68488863",28,"PCLB002_MCF7_24H_BRD-K68488863_10_emb","ENMD-2076MCF71024","PCLB002_MCF7_24H:BRD-K68488863:10"
"7739","graphs_weighted/PCLB002_MCF7_24H_BRD-K98645985_10/graph.csv","PCLB002_MCF7_24H_BRD-K98645985_10",1,"CO[C@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@@H]1C","MCF7","BRD-K98645985",10,24,"BRD-K98645985",42,"PCLB002_MCF7_24H_BRD-K98645985_10_emb","BRD-K98645985MCF71024","PCLB002_MCF7_24H:BRD-K98645985:10"
"7740","graphs_weighted/PCLB002_PC3_24H_BRD-K01877528_1.11/graph.csv","PCLB002_PC3_24H_BRD-K01877528_1.11",1,"Cc1onc(C(=O)N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)c1[N+](=O)[O-]","PC3","TL-HRAS-61",1.1,24,"BRD-K01877528",32,"PCLB002_PC3_24H_BRD-K01877528_1.11_emb","TL-HRAS-61PC31.124","PCLB002_PC3_24H:BRD-K01877528:1.11"
"7741","graphs_weighted/PCLB002_PC3_24H_BRD-K19876534_10/graph.csv","PCLB002_PC3_24H_BRD-K19876534_10",1,"O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","PC3","BRD-K19876534",10,24,"BRD-K19876534",44,"PCLB002_PC3_24H_BRD-K19876534_10_emb","BRD-K19876534PC31024","PCLB002_PC3_24H:BRD-K19876534:10"
"7742","graphs_weighted/PCLB002_PC3_24H_BRD-K39569857_10/graph.csv","PCLB002_PC3_24H_BRD-K39569857_10",1,"CC1(C)C2=[N+]([O-])c3cc4c(cc3C2=C[C@@]23NC(=O)[C@]5(CCCN5C2=O)C[C@@H]13)OCO4","PC3","avrainvillamide-analog-3",10,24,"BRD-K39569857",30,"PCLB002_PC3_24H_BRD-K39569857_10_emb","avrainvillamide-analog-3PC31024","PCLB002_PC3_24H:BRD-K39569857:10"
"7743","graphs_weighted/PCLB002_PC3_24H_BRD-K43797669_10/graph.csv","PCLB002_PC3_24H_BRD-K43797669_10",1,"O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12","PC3","genistein",10,24,"BRD-K43797669",20,"PCLB002_PC3_24H_BRD-K43797669_10_emb","genisteinPC31024","PCLB002_PC3_24H:BRD-K43797669:10"
"7744","graphs_weighted/PCLB002_PC3_24H_BRD-K55533488_3.33/graph.csv","PCLB002_PC3_24H_BRD-K55533488_3.33",1,"C[C@@H]1CC(=O)NN=C1c1ccc(N2CCOCC2)cc1","PC3","BRD-K55533488",3.3,24,"BRD-K55533488",20,"PCLB002_PC3_24H_BRD-K55533488_3.33_emb","BRD-K55533488PC33.324","PCLB002_PC3_24H:BRD-K55533488:3.33"
"7745","graphs_weighted/PCLB002_PC3_24H_BRD-K67774729_10/graph.csv","PCLB002_PC3_24H_BRD-K67774729_10",1,"O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","PC3","BRD-K67774729",10,24,"BRD-K67774729",45,"PCLB002_PC3_24H_BRD-K67774729_10_emb","BRD-K67774729PC31024","PCLB002_PC3_24H:BRD-K67774729:10"
"7746","graphs_weighted/PCLB002_PC3_24H_BRD-K68488863_10/graph.csv","PCLB002_PC3_24H_BRD-K68488863_10",1,"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1","PC3","ENMD-2076",10,24,"BRD-K68488863",28,"PCLB002_PC3_24H_BRD-K68488863_10_emb","ENMD-2076PC31024","PCLB002_PC3_24H:BRD-K68488863:10"
"7747","graphs_weighted/PCLB002_PC3_24H_BRD-K83694683_10/graph.csv","PCLB002_PC3_24H_BRD-K83694683_10",1,"CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccc(-c3ccccn3)cc1)[C@@H](C)CO2","PC3","BRD-K83694683",10,24,"BRD-K83694683",42,"PCLB002_PC3_24H_BRD-K83694683_10_emb","BRD-K83694683PC31024","PCLB002_PC3_24H:BRD-K83694683:10"
"7748","graphs_weighted/PCLB003_A375_24H_BRD-K10466330-001-01-5_10/graph.csv","PCLB003_A375_24H_BRD-K10466330-001-01-5_10",1,"CC1(C)C=Cc2c(ccc3c2[N+]([O-])=C2C3=C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@H]4C2(C)C)O1","A375","AVA",10,24,"BRD-K10466330",33,"PCLB003_A375_24H_BRD-K10466330-001-01-5_10_emb","AVAA3751024","PCLB003_A375_24H:BRD-K10466330-001-01-5:10"
"7749","graphs_weighted/PCLB003_A375_24H_BRD-K16410418-001-02-0_10/graph.csv","PCLB003_A375_24H_BRD-K16410418-001-02-0_10",1,"CN(C)c1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)O[C@@H](CO)[C@@H]1O2","A375","BRD-K16410418",10,24,"BRD-K16410418",36,"PCLB003_A375_24H_BRD-K16410418-001-02-0_10_emb","BRD-K16410418A3751024","PCLB003_A375_24H:BRD-K16410418-001-02-0:10"
"7750","graphs_weighted/PCLB003_A375_24H_BRD-K24576554-001-01-4_10/graph.csv","PCLB003_A375_24H_BRD-K24576554-001-01-4_10",1,"O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1","A375","AT-9283",10,24,"BRD-K24576554",28,"PCLB003_A375_24H_BRD-K24576554-001-01-4_10_emb","AT-9283A3751024","PCLB003_A375_24H:BRD-K24576554-001-01-4:10"
"7751","graphs_weighted/PCLB003_A375_24H_BRD-K25079130-001-01-1_10/graph.csv","PCLB003_A375_24H_BRD-K25079130-001-01-1_10",1,"CC1(C)C=C2C(=[N+]([O-])c3cc4c(cc32)C=CC(C)(C)O4)C(C)(C)C1","A375","avrainvillamide-analog-4",10,24,"BRD-K25079130",24,"PCLB003_A375_24H_BRD-K25079130-001-01-1_10_emb","avrainvillamide-analog-4A3751024","PCLB003_A375_24H:BRD-K25079130-001-01-1:10"
"7752","graphs_weighted/PCLB003_A375_24H_BRD-K47503321-001-01-3_10/graph.csv","PCLB003_A375_24H_BRD-K47503321-001-01-3_10",1,NA,"A375","BL003-049-HDAC3",10,24,"BRD-K47503321",NA,"PCLB003_A375_24H_BRD-K47503321-001-01-3_10_emb","BL003-049-HDAC3A3751024","PCLB003_A375_24H:BRD-K47503321-001-01-3:10"
"7753","graphs_weighted/PCLB003_A375_24H_BRD-K50324045-001-01-3_10/graph.csv","PCLB003_A375_24H_BRD-K50324045-001-01-3_10",1,"CC1(C)C=Cc2cc3c(cc2O1)[N+]([O-])=C1C3=C[C@@]2(CC1(C)C)NC(=O)[C@@H]1CCCN1C2=O","A375","avrainvillamide-analog-6",10,24,"BRD-K50324045",32,"PCLB003_A375_24H_BRD-K50324045-001-01-3_10_emb","avrainvillamide-analog-6A3751024","PCLB003_A375_24H:BRD-K50324045-001-01-3:10"
"7754","graphs_weighted/PCLB003_A375_24H_BRD-K57064803-001-01-0_3.33/graph.csv","PCLB003_A375_24H_BRD-K57064803-001-01-0_3.33",1,"CN(C)c1ccc2c(c1)[C@H]1C[C@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)O[C@H](CO)[C@H]1O2","A375","BRD-K57064803",3.3,24,"BRD-K57064803",36,"PCLB003_A375_24H_BRD-K57064803-001-01-0_3.33_emb","BRD-K57064803A3753.324","PCLB003_A375_24H:BRD-K57064803-001-01-0:3.33"
"7755","graphs_weighted/PCLB003_A375_24H_BRD-K64106162-001-02-3_3.33/graph.csv","PCLB003_A375_24H_BRD-K64106162-001-02-3_3.33",1,"C[C@@H]1CC(=O)NN=C1c1ccc(N)c([N+](=O)[O-])c1","A375","BRD-K64106162",3.3,24,"BRD-K64106162",18,"PCLB003_A375_24H_BRD-K64106162-001-02-3_3.33_emb","BRD-K64106162A3753.324","PCLB003_A375_24H:BRD-K64106162-001-02-3:3.33"
"7756","graphs_weighted/PCLB003_A375_24H_BRD-K64606589-001-03-5_10/graph.csv","PCLB003_A375_24H_BRD-K64606589-001-03-5_10",1,"CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O","A375","apicidin",10,24,"BRD-K64606589",45,"PCLB003_A375_24H_BRD-K64606589-001-03-5_10_emb","apicidinA3751024","PCLB003_A375_24H:BRD-K64606589-001-03-5:10"
"7757","graphs_weighted/PCLB003_A375_24H_BRD-K75627148-001-02-4_10/graph.csv","PCLB003_A375_24H_BRD-K75627148-001-02-4_10",1,"O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","A375","BRD-K75627148",10,24,"BRD-K75627148",44,"PCLB003_A375_24H_BRD-K75627148-001-02-4_10_emb","BRD-K75627148A3751024","PCLB003_A375_24H:BRD-K75627148-001-02-4:10"
"7758","graphs_weighted/PCLB003_A375_24H_BRD-K77908580-001-04-7_10/graph.csv","PCLB003_A375_24H_BRD-K77908580-001-04-7_10",1,"Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1","A375","entinostat",10,24,"BRD-K77908580",28,"PCLB003_A375_24H_BRD-K77908580-001-04-7_10_emb","entinostatA3751024","PCLB003_A375_24H:BRD-K77908580-001-04-7:10"
"7759","graphs_weighted/PCLB003_A375_24H_BRD-K81528515-001-01-3_10/graph.csv","PCLB003_A375_24H_BRD-K81528515-001-01-3_10",1,"Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1","A375","nilotinib",10,24,"BRD-K81528515",39,"PCLB003_A375_24H_BRD-K81528515-001-01-3_10_emb","nilotinibA3751024","PCLB003_A375_24H:BRD-K81528515-001-01-3:10"
"7760","graphs_weighted/PCLB003_A375_24H_BRD-K83493571-001-02-7_0.12/graph.csv","PCLB003_A375_24H_BRD-K83493571-001-02-7_0.12",1,"C[C@@H]1CC(=O)NN=C1c1ccc(I)cc1","A375","BRD-K83493571",0.1,24,"BRD-K83493571",15,"PCLB003_A375_24H_BRD-K83493571-001-02-7_0.12_emb","BRD-K83493571A3750.124","PCLB003_A375_24H:BRD-K83493571-001-02-7:0.12"
"7761","graphs_weighted/PCLB003_A549_24H_BRD-K16410418-001-02-0_10/graph.csv","PCLB003_A549_24H_BRD-K16410418-001-02-0_10",1,"CN(C)c1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)O[C@@H](CO)[C@@H]1O2","A549","BRD-K16410418",10,24,"BRD-K16410418",36,"PCLB003_A549_24H_BRD-K16410418-001-02-0_10_emb","BRD-K16410418A5491024","PCLB003_A549_24H:BRD-K16410418-001-02-0:10"
"7762","graphs_weighted/PCLB003_A549_24H_BRD-K21001652-001-01-7_10/graph.csv","PCLB003_A549_24H_BRD-K21001652-001-01-7_10",1,"CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccc(-c3ccccn3)cc1)[C@@H](C)CO2","A549","BRD-K21001652",10,24,"BRD-K21001652",41,"PCLB003_A549_24H_BRD-K21001652-001-01-7_10_emb","BRD-K21001652A5491024","PCLB003_A549_24H:BRD-K21001652-001-01-7:10"
"7763","graphs_weighted/PCLB003_A549_24H_BRD-K24576554-001-01-4_10/graph.csv","PCLB003_A549_24H_BRD-K24576554-001-01-4_10",1,"O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1","A549","AT-9283",10,24,"BRD-K24576554",28,"PCLB003_A549_24H_BRD-K24576554-001-01-4_10_emb","AT-9283A5491024","PCLB003_A549_24H:BRD-K24576554-001-01-4:10"
"7764","graphs_weighted/PCLB003_A549_24H_BRD-K25079130-001-01-1_10/graph.csv","PCLB003_A549_24H_BRD-K25079130-001-01-1_10",1,"CC1(C)C=C2C(=[N+]([O-])c3cc4c(cc32)C=CC(C)(C)O4)C(C)(C)C1","A549","avrainvillamide-analog-4",10,24,"BRD-K25079130",24,"PCLB003_A549_24H_BRD-K25079130-001-01-1_10_emb","avrainvillamide-analog-4A5491024","PCLB003_A549_24H:BRD-K25079130-001-01-1:10"
"7765","graphs_weighted/PCLB003_A549_24H_BRD-K35860134-001-01-8_10/graph.csv","PCLB003_A549_24H_BRD-K35860134-001-01-8_10",1,"O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1","A549","BRD-K35860134",10,24,"BRD-K35860134",44,"PCLB003_A549_24H_BRD-K35860134-001-01-8_10_emb","BRD-K35860134A5491024","PCLB003_A549_24H:BRD-K35860134-001-01-8:10"
"7766","graphs_weighted/PCLB003_A549_24H_BRD-K47503321-001-01-3_10/graph.csv","PCLB003_A549_24H_BRD-K47503321-001-01-3_10",1,NA,"A549","BL003-049-HDAC3",10,24,"BRD-K47503321",NA,"PCLB003_A549_24H_BRD-K47503321-001-01-3_10_emb","BL003-049-HDAC3A5491024","PCLB003_A549_24H:BRD-K47503321-001-01-3:10"
"7767","graphs_weighted/PCLB003_A549_24H_BRD-K50324045-001-01-3_10/graph.csv","PCLB003_A549_24H_BRD-K50324045-001-01-3_10",1,"CC1(C)C=Cc2cc3c(cc2O1)[N+]([O-])=C1C3=C[C@@]2(CC1(C)C)NC(=O)[C@@H]1CCCN1C2=O","A549","avrainvillamide-analog-6",10,24,"BRD-K50324045",32,"PCLB003_A549_24H_BRD-K50324045-001-01-3_10_emb","avrainvillamide-analog-6A5491024","PCLB003_A549_24H:BRD-K50324045-001-01-3:10"
"7768","graphs_weighted/PCLB003_A549_24H_BRD-K56411643-001-02-6_10/graph.csv","PCLB003_A549_24H_BRD-K56411643-001-02-6_10",1,"COC(=O)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C(=O)OC)N2C(=O)CCl)cc1","A549","BRD-K56411643",10,24,"BRD-K56411643",31,"PCLB003_A549_24H_BRD-K56411643-001-02-6_10_emb","BRD-K56411643A5491024","PCLB003_A549_24H:BRD-K56411643-001-02-6:10"
